start_time,execution_time,part_numbers,n_suppliers,LTL_zones,horizon,obj_value,obj_bound,obj_gap,trans_costs,order_cost,load_car_rent,load_car_invest,share_suppl_FTL,share_suppl_CES,share_suppl_LTL
2023-07-26_17:14:17.013769,47.13931226730347,3927,175,10,10,47122.32179344726,47121.9315402368,8.281705900925574e-06,31798.45830922468,9550.0,501.76403945642755,10994.336879835926,0.0,41.714285714285715,44.0
2023-07-26_17:14:33.772258,7.38018536567688,3927,175,10,10,34206.957755997486,34203.668746470794,9.615030807922221e-05,20894.833946403764,10450.000001927057,316.4399843713779,5939.893023151408,0.0,49.714285714285715,50.28571428571429
2023-07-26_17:14:49.532853,7.048797607421875,3927,175,10,10,35791.20249680195,35790.79409991838,1.1410538207143453e-05,21889.25325912799,10600.0,314.63534070031653,9248.853812716008,0.0,38.857142857142854,61.142857142857146
2023-07-26_17:15:06.825566,8.592677116394043,3927,175,10,10,35638.19873818128,35638.19873818128,0.0,20411.74553083259,10149.999999999996,359.23322877244664,5969.3026516770915,0.0,41.14285714285714,57.714285714285715
2023-07-26_17:15:20.202061,4.616329908370972,3927,175,10,10,36644.84011393433,36644.84011393433,0.0,22585.50933936405,10650.0,365.84947430729767,7127.03051187496,0.0,28.000000000000004,72.0
2023-07-26_17:15:34.367137,5.436624526977539,3927,175,10,15,34370.2495273055,34367.12083794792,9.102899747923023e-05,21455.09632131399,10350.000000007323,351.11345952790856,6224.640806262425,0.0,45.14285714285714,54.85714285714286
2023-07-26_17:15:59.367660,12.042197465896606,3927,175,10,15,43976.9525680183,43974.58170153218,5.3911568393734964e-05,29129.966897433336,10749.999999811145,579.5397882132427,7976.928299418497,0.0,40.0,60.0
2023-07-26_17:16:31.173288,18.955220222473145,3927,175,10,15,43640.762032729275,43637.67199700949,7.080618155716503e-05,29504.281387821495,10349.999996786997,472.9843413994328,9370.13478162335,0.0,36.57142857142857,63.42857142857142
2023-07-26_17:17:05.397248,21.613145351409912,3927,175,10,15,46224.40060189419,46224.40060189419,0.0,29906.699277456708,11899.999900549454,469.11606502802545,9684.510186261357,0.0,38.857142857142854,60.57142857142858
2023-07-26_17:17:34.443564,16.441410303115845,3927,175,10,15,43212.797516351886,43210.155907548964,6.113024276945372e-05,28987.528789307034,10050.000000082135,608.0770350008332,9445.833270628433,0.0,45.14285714285714,54.85714285714286
2023-07-26_17:18:00.590903,13.572348833084106,3927,175,10,20,43023.63468097387,43020.323968959274,7.695100702540721e-05,28695.731384010756,9850.0,563.3046125902497,16567.92033160419,0.0,47.42857142857143,52.57142857142857
2023-07-26_17:19:08.392180,51.69293999671936,3927,175,10,20,52073.79603339153,52071.196465097826,4.9920852553930654e-05,36685.7057540118,10599.99999999999,792.9987217479554,14206.168562310271,0.0,48.57142857142857,50.857142857142854
2023-07-26_17:19:51.428382,26.565430879592896,3927,175,10,20,53207.10019833642,53207.10019833578,1.2033812548727485e-14,37853.339138705065,10700.000003327134,680.412923062887,13295.227698605579,0.0,39.42857142857143,60.0
2023-07-26_17:20:46.240604,38.23400664329529,3927,175,10,20,54453.1402739329,54453.14026715005,1.2456309003728818e-10,37162.582284704375,11800.0,588.0321559187586,15881.792666188869,0.0,40.0,60.0
2023-07-26_17:21:55.665477,52.737565755844116,3927,175,10,20,54600.62679541908,54599.58169295169,1.914085109874696e-05,38204.82317738036,11750.0,774.3955068741194,11678.157060218331,0.0,34.285714285714285,65.71428571428571
2023-07-26_17:22:34.138845,21.863389492034912,3927,175,20,10,54972.289565262465,54967.36505021142,8.958177092479627e-05,38029.06314386855,11800.0,623.1840941458161,9967.489339562573,0.0,30.28571428571429,69.71428571428572
2023-07-26_17:22:51.425617,6.941423416137695,3927,175,20,10,34149.12326937001,34147.014242643556,6.175932277428013e-05,21811.282465955574,9599.999984999999,362.88307750438867,10109.232097994574,0.0,34.85714285714286,65.14285714285715
2023-07-26_17:23:09.525763,8.33070969581604,3927,175,20,10,34458.58942737286,34458.58942737286,0.0,21293.64053722783,9600.000001358792,359.20779001355265,5969.822063594879,0.0,38.857142857142854,61.142857142857146
2023-07-26_17:23:26.572677,7.37407660484314,3927,175,20,10,33285.123275085876,33282.648254924745,7.435814915499998e-05,20501.45700231534,9650.0,350.16968140452633,10921.98895189841,0.0,46.85714285714286,53.142857142857146
2023-07-26_17:23:45.505480,9.18759799003601,3927,175,20,10,34611.3552780389,34609.447985285056,5.510598295045201e-05,20927.116125277535,9950.0,363.6686074798484,4966.933679494236,0.0,41.14285714285714,58.857142857142854
2023-07-26_17:24:01.622276,6.385139226913452,3927,175,20,15,34997.86862155434,34997.839551499026,8.306235911196595e-07,21493.885193944458,9950.0,333.99892359479344,6903.5263638039105,0.0,32.0,68.0
2023-07-26_17:24:28.301216,13.044515132904053,3927,175,20,15,44756.277972351505,44756.277972351505,0.0,29398.939241476943,10800.0,458.1223564154193,9580.560910985854,0.0,34.285714285714285,65.71428571428571
2023-07-26_17:25:02.822673,20.50422763824463,3927,175,20,15,45680.64671038637,45680.58119123469,1.4342868675526167e-06,30334.223261356114,11199.999999375756,392.2077672401388,11038.308802084468,0.0,37.714285714285715,62.28571428571429
2023-07-26_17:25:42.488171,25.7167227268219,3927,175,20,15,44438.225957818075,44438.225957818075,0.0,29356.55335872937,10500.0,456.8739944167831,14113.46329436464,0.0,40.57142857142857,59.42857142857143
2023-07-26_17:26:14.397756,17.872223138809204,3927,175,20,15,43971.26607793771,43970.94294566723,7.348714269648171e-06,29287.213805018902,10750.0,440.84023319915644,14490.994044853287,0.0,36.0,64.0
2023-07-26_17:26:57.479059,28.905040979385376,3927,175,20,20,43692.38887382744,43692.38887382744,0.0,29322.505808896214,10749.999997457833,570.6058062925116,12144.296236195047,0.0,47.42857142857143,52.0
2023-07-26_17:28:40.224538,84.62693738937378,3927,175,20,20,54508.89337472056,54505.62080953092,6.0037270746677303e-05,37776.99627495805,11950.0,625.7781246323565,10122.48102529353,0.0,45.714285714285715,54.285714285714285
2023-07-26_17:29:17.230357,18.531554460525513,3927,175,20,20,54304.112043961264,54304.112043961264,0.0,39535.631379016675,10999.999999972839,626.2791628210947,15517.33207516876,0.0,23.42857142857143,76.0
2023-07-26_17:29:57.771983,22.195084810256958,3927,175,20,20,54220.52945310678,54217.33749956168,5.886983357207696e-05,38573.30053325192,11400.0,635.8644803653672,8430.141511870781,0.0,33.14285714285714,66.85714285714286
2023-07-26_17:30:40.584794,24.34662914276123,3927,175,20,20,54096.814339587545,54094.0207127764,5.1641244410578896e-05,37471.19590696629,12150.000000296512,567.348159988236,15222.5467707236,0.0,37.142857142857146,62.857142857142854
2023-07-26_17:31:33.648734,34.550235748291016,3927,175,34,10,53660.39819969337,53660.39819969337,0.0,38287.01015604014,11150.000000043634,713.1130952239796,20521.035176561167,0.0,32.0,66.28571428571428
2023-07-26_17:31:53.805441,8.456945657730103,3927,175,34,10,35271.32996337583,35271.32996337583,0.0,20853.518758787053,9850.0,264.3259748729603,8259.092084016034,0.0,41.14285714285714,58.857142857142854
2023-07-26_17:32:14.838442,10.081633567810059,3927,175,34,10,34449.76134320631,34449.67464653149,2.516611768387326e-06,21195.13851801025,9750.000000313014,370.30936579768286,9235.844926816077,0.0,37.142857142857146,62.857142857142854
2023-07-26_17:32:31.012537,5.1399641036987305,3927,175,34,10,34465.87512839717,34465.38507839265,1.4218411768172993e-05,21525.20623606002,10650.0,223.45071600594218,5816.9292472662355,0.0,37.714285714285715,62.28571428571429
2023-07-26_17:32:48.339187,6.385509729385376,3927,175,34,10,33737.151791103985,33736.59187745076,1.6596352196309675e-05,21010.23493887684,9750.0,338.8179951113473,9515.254424463797,0.0,43.42857142857143,56.57142857142857
2023-07-26_17:33:09.497119,10.147907018661499,3927,175,34,15,33739.65400188574,33739.28955743049,1.080166545951937e-05,20913.432704078794,9749.999999999987,442.4283496085676,4979.621348171062,0.0,44.57142857142857,55.42857142857143
2023-07-26_17:33:47.934609,22.839723825454712,3927,175,34,15,44104.48429786419,44104.48429786386,7.423691668788195e-15,29924.391707892806,10200.0,742.8232008755975,11051.229298673301,0.0,37.714285714285715,62.28571428571429
2023-07-26_17:34:14.798722,10.89632272720337,3927,175,34,15,46209.89379790342,46206.010212923255,8.404228317757275e-05,29995.7264262718,11599.9999968601,463.0103569930913,9823.082816829685,0.0,32.57142857142858,67.42857142857143
2023-07-26_17:34:47.258571,16.475072622299194,3927,175,34,15,44468.04781833557,44467.680239931244,8.266124157990795e-06,30157.963345399032,11250.0,519.6294137539862,15513.780347820717,0.0,34.85714285714286,64.0
2023-07-26_17:35:26.365911,23.137144327163696,3927,175,34,15,43375.16036137467,43375.16036137467,0.0,29402.342704008803,10300.0,444.5525913009773,10857.001734103545,0.0,38.285714285714285,61.71428571428571
2023-07-26_17:35:59.021136,16.692795753479004,3927,175,34,20,43193.98326815647,43193.98326815647,0.0,29009.905218571737,10050.0,577.2265807006526,14547.927309985034,0.0,47.42857142857143,52.57142857142857
2023-07-26_17:37:09.314120,49.72721982002258,3927,175,34,20,54868.71542803018,54867.58052868264,2.0683905913957133e-05,38092.9078173296,12199.999978306387,596.3806545539866,23737.247541200373,0.0,36.0,64.0
2023-07-26_17:37:53.973589,23.475406408309937,3927,175,34,20,53222.329595912895,53220.37909826015,3.6648107430753365e-05,38160.01864985821,10750.00000093837,692.6777284031778,14891.2134001501,0.0,36.0,64.0
2023-07-26_17:38:34.735015,19.766529321670532,3927,175,34,20,55603.83928262122,55600.794957235405,5.4750273094343576e-05,38793.511217455365,12850.0,617.0815123060137,9250.804627711525,0.0,21.142857142857142,78.85714285714286
2023-07-26_17:39:27.282928,31.557336807250977,3927,175,34,20,54465.97584274619,54465.38351664314,1.0875158186185113e-05,38054.32999177727,11500.0,659.7689371025434,15568.101566936159,0.0,36.0,64.0
2023-07-26_17:40:26.921126,38.56437110900879,3927,200,10,10,53856.787274898794,53856.65969752768,2.3688262440460536e-06,37951.82930203229,11149.999989163847,692.4107936955521,11973.607145068307,0.0,33.5,54.0
2023-07-26_17:40:49.523448,12.171242713928223,3927,200,10,10,38098.5430782874,38098.35759985118,4.868386590034432e-06,23767.33660528493,11250.000002122291,423.86312319218496,11405.759853998668,0.0,45.0,55.00000000000001
2023-07-26_17:41:06.975948,7.629694223403931,3927,200,10,10,38502.174460384835,38501.86260738707,8.099620401606016e-06,25525.24909073497,11750.0,417.8523928914294,7922.848720699687,0.0,40.0,60.0
2023-07-26_17:41:34.920475,18.224626779556274,3927,200,10,10,38991.9172671016,38991.9172671016,0.0,24177.62915742079,11250.0,404.2116333834577,11041.732184849283,0.0,46.5,53.5
2023-07-26_17:41:51.357543,6.644535541534424,3927,200,10,10,39323.96702221827,39323.75715285796,5.336932568185556e-06,25211.47399598961,11049.999999451304,366.01024829564585,11026.038738728264,0.0,34.5,65.5
2023-07-26_17:42:10.139198,8.965561389923096,3927,200,10,15,38574.41279505755,38572.69730025252,4.447235047087944e-05,25421.638895072963,11599.999997864197,376.77571917086743,11320.79714723019,0.0,35.5,64.5
2023-07-26_17:42:38.845312,14.958887577056885,3927,200,10,15,48732.55526237059,48731.53576630005,2.092022601836404e-05,33038.19830313407,10950.0,728.2727997199844,14874.381211658645,0.0,39.5,60.5
2023-07-26_17:43:28.044614,35.02998423576355,3927,200,10,15,49292.57784213384,49292.57784213384,0.0,32405.8107644231,11800.0,632.795250211009,16370.258092501568,0.0,53.5,46.5
2023-07-26_17:44:05.165183,22.86603879928589,3927,200,10,15,50691.131527156314,50691.13106343209,9.148034571207067e-09,33812.454455451516,11599.999999524965,619.7401944924165,14649.283676850613,0.0,34.5,65.5
2023-07-26_17:44:32.955119,13.5231454372406,3927,200,10,15,50114.58083945202,50113.99504514865,1.1689099131576653e-05,33993.01440848179,11999.999999397585,656.2432491780061,7858.169369023696,0.0,35.0,65.0
2023-07-26_17:45:00.375525,13.271300315856934,3927,200,10,20,50779.799367412066,50779.55101715925,4.890729304037832e-06,34104.20578045725,11350.0,676.9380132419022,18988.204963675584,0.0,34.5,65.5
2023-07-26_17:46:17.136580,58.07811760902405,3927,200,10,20,60593.20932377095,60592.91700162098,4.824338456871157e-06,43059.5406371946,13050.00001674104,838.046023757832,14426.21740760356,0.0,44.0,56.00000000000001
2023-07-26_17:47:06.352008,30.314680576324463,3927,200,10,20,64203.95221236636,64203.95221236578,9.066055734534049e-15,44375.16971779769,13249.999960035726,775.5496467634363,13803.830582745279,0.0,34.0,65.5
2023-07-26_17:48:47.045707,81.9202971458435,3927,200,10,20,61620.069387194344,61618.98355617871,1.762138579899707e-05,42510.54947740445,13300.0,741.2653407563829,19036.030541720145,0.0,46.5,53.5
2023-07-26_17:50:00.414179,54.54864954948425,3927,200,10,20,59565.469376431356,59559.92392286814,9.309846159644882e-05,42472.892359430196,11950.00002043741,714.2748978376068,14517.450032642993,0.0,49.0,51.0
2023-07-26_17:50:43.960555,24.6693332195282,3927,200,20,10,63301.15077898849,63300.0962079094,1.6659587797577302e-05,44714.141911103696,13649.999950157417,788.0465235922951,19280.820560976954,0.0,28.000000000000004,72.0
2023-07-26_17:51:01.987674,6.309719085693359,3927,200,20,10,39586.795856789,39586.795856789,0.0,24337.205189361557,11099.999985123886,374.55628028897075,5457.311785211952,0.0,32.0,68.0
2023-07-26_17:51:23.881042,10.996212244033813,3927,200,20,10,41137.06662999273,41133.352488953155,9.028696851393872e-05,23466.28081228619,12000.000001587301,409.3126821144908,6937.223531834466,0.0,40.0,60.0
2023-07-26_17:51:43.018886,8.273328065872192,3927,200,20,10,39298.72661042434,39297.063936775376,4.2308588404041374e-05,24436.859373173087,12049.999999733365,400.47817348731917,10201.43086222201,0.0,42.5,57.49999999999999
2023-07-26_17:52:04.987932,11.132375240325928,3927,200,20,10,40264.26959485916,40264.26959485916,0.0,24508.301554172067,11400.000001687195,351.5993225414952,7670.79110014748,0.0,38.0,62.0
2023-07-26_17:52:24.959839,8.985418796539307,3927,200,20,15,39342.5428467459,39341.18059614563,3.462538264439523e-05,24608.82391246276,11199.999994572081,461.00267917077394,6832.200327254831,0.0,38.5,61.5
2023-07-26_17:52:59.323511,18.92038893699646,3927,200,20,15,52668.75043627748,52668.092039941606,1.2500701657394237e-05,32985.42456633049,14000.0,539.6104421160219,11359.376744703712,0.0,40.0,60.0
2023-07-26_17:53:36.473242,21.37462091445923,3927,200,20,15,50917.72266929801,50917.36481224594,7.02814331256858e-06,33659.42952597323,12849.999900549448,682.8740536238706,8028.646438337143,0.0,35.5,64.5
2023-07-26_17:54:06.593221,14.348509788513184,3927,200,20,15,50667.070857354964,50664.47082912531,5.1315937267653815e-05,33716.284513562816,12249.999999456715,498.2493397253199,16238.412421531673,0.0,35.5,64.0
2023-07-26_17:54:50.019955,27.564053535461426,3927,200,20,15,52364.57104493052,52364.429771802905,2.69787615548108e-06,35173.47714655204,13149.999999925552,539.6594727713635,15278.113007620574,0.0,31.5,68.5
2023-07-26_17:55:47.518913,41.63531541824341,3927,200,20,20,50590.23716734918,50590.23716734918,0.0,32965.41394067556,12099.999998231831,710.6162776206559,11181.399835372478,0.0,45.5,54.50000000000001
2023-07-26_17:56:32.669359,24.720629692077637,3927,200,20,20,61328.518712858575,61328.518712858575,0.0,43701.83365800006,13050.0,615.803395300885,13088.193615192185,0.0,34.0,66.0
2023-07-26_17:57:48.155226,54.7521288394928,3927,200,20,20,60602.026830769544,60602.026830769544,0.0,43656.73132515478,12850.0,694.112187226671,13370.412463793316,0.0,41.0,59.0
2023-07-26_18:00:12.310859,123.3940258026123,3927,200,20,20,62145.06861726337,62140.687204352376,7.050298613362357e-05,42786.72065337401,13850.000000000005,642.9179795055486,10965.463327265068,0.0,43.5,55.00000000000001
2023-07-26_18:01:27.294555,53.95392680168152,3927,200,20,20,61032.92652220525,61032.92652220525,0.0,44341.939121841984,13400.0,521.3662214612791,11968.701034049907,0.0,36.0,64.0
2023-07-26_18:02:24.010622,35.831621408462524,3927,200,34,10,62991.365956519076,62991.365956519076,0.0,44265.00788448171,12700.0,811.2620124923138,16108.843684665255,0.0,31.0,69.0
2023-07-26_18:02:44.960388,7.7251365184783936,3927,200,34,10,39217.846185559014,39216.4727282815,3.5021231686597535e-05,24500.95416024719,11250.0,441.2167777628829,7385.926227794449,0.0,37.0,63.0
2023-07-26_18:03:04.886144,7.621557712554932,3927,200,34,10,39817.34421733561,39813.88141728393,8.696712751059503e-05,24522.213843956106,11350.000001399127,401.2354319941961,7845.196829811823,0.0,39.0,61.0
2023-07-26_18:03:29.059601,11.885055541992188,3927,200,34,10,39772.23696903624,39772.116063499125,3.03994812282556e-06,25075.899965531265,11900.000005968815,416.7063484590195,7794.635752005947,0.0,37.0,63.0
2023-07-26_18:03:52.423735,11.003986835479736,3927,200,34,10,40257.63057113343,40257.63057113343,0.0,25209.469896712162,11200.000000006088,389.8261159767982,6365.831029407018,0.0,34.5,65.5
2023-07-26_18:04:14.801164,10.09606647491455,3927,200,34,15,40659.549552696655,40659.549552696655,0.0,24615.386788065964,12100.000000222999,341.89070807431494,4374.69966721367,0.0,41.0,59.0
2023-07-26_18:04:53.103082,20.613665342330933,3927,200,34,15,51717.29074923839,51717.29074923839,0.0,34861.50777698772,11949.999998983025,419.82902633552567,10177.153332725838,0.0,37.5,62.5
2023-07-26_18:05:36.686735,25.602909088134766,3927,200,34,15,49618.8766680004,49618.72609675552,3.034555697127305e-06,33312.5336296245,11450.0,660.5648340605959,11121.59115118498,0.0,48.5,51.5
2023-07-26_18:06:19.344601,24.436626195907593,3927,200,34,15,50278.92894865279,50278.92894865279,0.0,33478.42012047961,11950.0,502.34038321555914,14893.227110033418,0.0,43.5,56.49999999999999
2023-07-26_18:06:57.603142,20.249082803726196,3927,200,34,15,50856.75286281692,50852.48831759347,8.385406034383422e-05,34042.5779478991,12000.0,648.0775920685832,9312.884787507955,0.0,37.5,62.5
2023-07-26_18:07:45.279245,29.63155484199524,3927,200,34,20,50036.04464328436,50036.04464328436,0.0,33131.462994879555,12449.999999999996,844.5946549786246,11121.548207387781,0.0,46.5,53.0
2023-07-26_18:08:40.164865,31.575685501098633,3927,200,34,20,61163.741671028925,61161.84557087696,3.100039500791168e-05,43828.55414584899,12899.999999834372,824.5326487685966,16437.876460898155,0.0,35.5,64.5
2023-07-26_18:09:42.454209,38.56591606140137,3927,200,34,20,63086.3561620755,63086.3561620753,3.113999088459786e-15,44110.10698832772,13350.00000637657,798.3344419810413,22961.471061917855,0.0,28.999999999999996,71.0
2023-07-26_18:10:34.072933,27.971592664718628,3927,200,34,20,61044.285555381524,61040.129267631266,6.808643450315448e-05,43957.50045831013,12550.00000169056,958.2503848557599,22356.454654770347,0.0,34.5,65.5
2023-07-26_18:11:47.300402,49.262787103652954,3927,200,34,20,61636.28178915041,61635.90809664943,6.0628657364207494e-06,43073.64695525239,13349.999989743088,671.5694617261813,12882.830843773752,0.0,40.0,60.0
2023-07-26_22:49:40.290607,0.4949328899383545,3927,225,10,10,6241.515680389054,6241.5156803890195,0.0,3584.8994221618036,1900.0,78.5685450221684,678.0477132050789,0.0,6.666666666666667,6.666666666666667
2023-07-26_22:49:58.308678,8.10831904411316,3927,225,10,10,44453.243066907264,44453.243066907264,0.0,28064.506731539987,12850.000000952588,426.6341555315105,9852.371427798833,0.0,39.55555555555556,60.44444444444444
2023-07-26_22:50:15.787554,6.477267742156982,3927,225,10,10,43842.936224100165,43841.23963350474,3.8697011230168175e-05,27785.294822943477,12849.999900927713,472.5995863056851,8221.687271176044,0.0,40.88888888888889,59.111111111111114
2023-07-26_22:50:37.839052,11.3655424118042,3927,225,10,10,43505.647761818655,43503.37154250377,5.232008789623562e-05,25723.9445304688,13000.000000607148,277.0832437059118,9699.329056036422,0.0,49.77777777777778,50.22222222222222
2023-07-26_22:50:56.797536,8.130709409713745,3927,225,10,10,46168.53038511455,46168.53038511455,0.0,26950.300123446206,13500.000000312888,632.5095286683721,8899.106300272253,0.0,37.333333333333336,62.66666666666667
2023-07-26_22:51:16.038296,8.471004962921143,3927,225,10,15,45366.98608254472,45366.98608254432,8.820900468282589e-15,26791.67233412964,12749.999900118131,390.1638019460345,12448.249942399698,0.0,35.11111111111111,64.88888888888889
2023-07-26_22:51:51.527237,20.242217540740967,3927,225,10,15,58195.54255380908,58192.4925866295,5.240894827566643e-05,39196.162988525175,14450.0,473.5658206129743,14300.729436493562,0.0,35.11111111111111,64.88888888888889
2023-07-26_22:52:28.325361,21.119710206985474,3927,225,10,15,57939.78367485873,57939.172947486884,1.0540725786475659e-05,39980.42118420405,13500.0,661.3114517483532,19250.83013780387,0.0,35.55555555555556,64.44444444444444
2023-07-26_22:53:14.861789,30.90279984474182,3927,225,10,15,56750.821140611224,56750.80880539548,2.173574848471558e-07,38144.74945946769,14200.0,581.7246811191317,19271.436497503957,0.0,40.0,60.0
2023-07-26_22:54:05.939345,35.25852942466736,3927,225,10,15,56485.125552671394,56485.125552671394,0.0,37325.26799104531,14249.99999677715,731.4281098483006,10785.868899435103,0.0,42.22222222222222,57.77777777777777
2023-07-26_22:54:39.097136,17.24480938911438,3927,225,10,20,60738.01794628574,60738.01794628574,0.0,39802.833675698756,14300.000000000022,717.0849709071947,19034.129848122247,0.0,28.000000000000004,72.0
2023-07-26_22:55:28.683168,29.548495054244995,3927,225,10,20,69274.91947290886,69274.80347324545,1.6744828329117422e-06,48522.51525880203,14100.000002005441,764.3827205263982,18651.689970098374,0.0,36.44444444444444,63.55555555555556
2023-07-26_22:57:05.340095,75.9089207649231,3927,225,10,20,73217.99936674902,73214.920941988,4.204464459065265e-05,49154.94496690484,15950.000000462924,811.4461345662653,21932.057160038414,0.0,37.333333333333336,62.22222222222222
2023-07-26_22:58:40.434783,74.05735874176025,3927,225,10,20,68370.80368914077,68367.75162530069,4.4639870754691195e-05,49496.851898866604,14450.0,879.5235746787184,20098.28539233185,0.0,37.77777777777778,62.22222222222222
2023-07-26_22:59:56.393544,55.24624228477478,3927,225,10,20,70241.80166777379,70241.68138398866,1.7124245431446663e-06,49057.68252452653,15150.0,990.0476741538558,15853.379774303332,0.0,38.666666666666664,61.33333333333333
2023-07-26_23:01:24.517655,67.2792100906372,3927,225,20,10,68849.62406406342,68848.964436586,9.580698317341172e-06,47444.91390836973,14450.0,939.7782985230258,15442.25625157747,0.0,48.888888888888886,51.11111111111111
2023-07-26_23:01:48.111876,10.691617727279663,3927,225,20,10,44301.27054195916,44301.27054195916,0.0,27874.3666182121,13050.0,350.3229195410984,9816.978935462364,0.0,36.888888888888886,63.11111111111111
2023-07-26_23:02:10.989734,10.8511221408844,3927,225,20,10,43091.97894586812,43091.97894586812,0.0,27169.58023616075,12600.000000158056,387.4399866788554,14506.78674182159,0.0,46.22222222222222,53.77777777777778
2023-07-26_23:02:33.707566,10.738199949264526,3927,225,20,10,45214.376722938774,45214.376722938774,0.0,27850.172096682567,13950.000004445337,392.9744851526327,13700.110084542548,0.0,39.111111111111114,60.88888888888889
2023-07-26_23:02:57.830936,12.097893476486206,3927,225,20,10,44269.021082649466,44269.021077113146,1.2506081383732531e-10,27032.591062543423,12500.000001425817,451.07434358988223,9067.718398261388,0.0,44.0,56.00000000000001
2023-07-26_23:03:21.383738,11.681897640228271,3927,225,20,15,45466.32541869468,45466.32541869468,0.0,27796.791526994002,13200.000009243382,413.74542069256387,10902.024256456652,0.0,36.0,63.55555555555556
2023-07-26_23:04:00.949835,22.611278295516968,3927,225,20,15,58894.611465799615,58894.61146579952,0.0,39689.03740861158,14600.000000008,586.1894606725119,15528.866949844642,0.0,30.666666666666664,69.33333333333334
2023-07-26_23:04:35.955269,17.55604648590088,3927,225,20,15,59492.47785104145,59486.863032518,9.43786294715658e-05,39632.21631164373,14550.0,608.8539439599617,14482.71619131385,0.0,29.777777777777775,70.22222222222221
2023-07-26_23:05:36.844290,43.336376428604126,3927,225,20,15,57388.26300615696,57388.26286900663,2.3898672672704034e-09,37898.20326697313,13650.0,596.0121594022141,16257.080837092217,0.0,41.77777777777778,58.22222222222222
2023-07-26_23:06:10.170962,15.683098793029785,3927,225,20,15,56611.05330277298,56608.8885849817,3.8238429864646925e-05,37382.425915408865,13750.0,723.4057516828185,19139.55575804287,0.0,40.0,60.0
2023-07-26_23:06:49.644133,21.967118978500366,3927,225,20,20,56067.79687616846,56067.79687616846,0.0,38381.91214938762,13350.0,773.9441388079174,12470.71564034937,0.0,39.55555555555556,60.44444444444444
2023-07-26_23:08:09.599243,57.43443751335144,3927,225,20,20,69390.75514512017,69386.73427520174,5.794532585818514e-05,48129.37267047456,15800.00000106144,670.3654313480251,19518.888652771813,0.0,44.44444444444444,52.44444444444445
2023-07-26_23:09:27.251960,54.40579700469971,3927,225,20,20,69146.56635128323,69139.69911546978,9.931419846015982e-05,47641.894368908,15350.0,845.3282915285786,19808.089365349817,0.0,44.44444444444444,55.55555555555556
2023-07-26_23:10:51.101569,60.659735441207886,3927,225,20,20,70500.69303495329,70500.69303495309,2.889713624462258e-15,49942.40769822386,15349.999999999989,781.3116536397075,15756.393185059835,0.0,35.55555555555556,64.44444444444444
2023-07-26_23:11:51.994897,37.78250861167908,3927,225,20,20,71547.17723710678,71545.89126713028,1.7973734620363017e-05,49460.51587974324,14850.0,933.2390792171066,19527.6732663941,0.0,32.88888888888889,67.11111111111111
2023-07-26_23:12:36.033387,20.93651270866394,3927,225,34,10,68294.77700015373,68294.77678747184,3.1141750006038002e-09,48692.9578100636,13999.999991911121,728.2929424695108,24248.480880456198,0.0,32.88888888888889,67.11111111111111
2023-07-26_23:13:00.466510,9.933692455291748,3927,225,34,10,43941.60117849054,43941.60117849054,0.0,27850.06875102956,12949.999999888183,389.5201840485109,11379.348935392074,0.0,40.44444444444444,59.55555555555555
2023-07-26_23:13:23.482811,9.331079959869385,3927,225,34,10,46039.552726595226,46039.552726595226,0.0,29183.518724373618,13449.999997456738,493.13971024453303,10676.91782548221,0.0,31.11111111111111,68.88888888888889
2023-07-26_23:13:51.627416,14.544320344924927,3927,225,34,10,43017.726125817324,43017.726125817324,0.0,26094.99616724286,12549.999993268537,499.2067728247433,9162.298954602446,0.0,48.0,50.66666666666667
2023-07-26_23:14:13.666567,8.348989725112915,3927,225,34,10,46082.85001123047,46082.85001123047,0.0,27802.397066409518,14200.000037862748,531.0386860480805,9383.739812999826,0.0,39.55555555555556,60.44444444444444
2023-07-26_23:14:38.915199,11.698031425476074,3927,225,34,15,43285.19935594495,43284.40393735331,1.837622567237848e-05,27014.311249621056,12599.999996227461,426.3583823256896,9162.744771874382,0.0,47.55555555555556,52.44444444444445
2023-07-26_23:15:16.608642,18.180368185043335,3927,225,34,15,56527.15553103516,56524.08698500359,5.428445855351586e-05,37965.79934582834,13500.0,614.9126350940118,13632.522652907248,0.0,38.22222222222222,61.77777777777778
2023-07-26_23:16:07.726673,31.15506672859192,3927,225,34,15,57885.736076224275,57885.72348493173,2.1751977942614473e-07,37635.80312630501,14450.000000184536,622.722711916993,21078.67004700232,0.0,46.22222222222222,53.77777777777778
2023-07-26_23:16:42.292117,14.562117099761963,3927,225,34,15,55374.7170634243,55370.650359241175,7.343972843180093e-05,38103.66210232053,13100.0,626.4928021852252,15769.893671979746,0.0,38.22222222222222,61.77777777777778
2023-07-26_23:17:39.307054,37.01588678359985,3927,225,34,15,57202.841170564694,57202.84117056469,0.0,37504.690752428825,13549.99999884879,793.9034369261709,9753.052712862049,0.0,42.22222222222222,57.77777777777777
2023-07-26_23:18:32.875991,33.579779386520386,3927,225,34,20,56340.84086295124,56340.269025580004,1.0149606617125988e-05,36721.757471672856,13850.0,586.1586724921427,11936.147320991602,0.0,50.22222222222222,49.77777777777778
