start_time,execution_time,part_numbers,n_suppliers,LTL_zones,horizon,obj_value,obj_bound,obj_gap,trans_costs,order_cost,load_car_rent,load_car_invest,trans_costs_FTL,trans_costs_CES,trans_costs_LTL,share_suppl_FTL,share_suppl_CES,share_suppl_LTL
2023-07-29_10:57:32.035622,301.3325581550598,3927,425,10,20,no solution found
2023-07-29_11:03:08.395132,300.61941409111023,3927,425,10,20,no solution found
2023-07-29_11:05:24.049072,100.67827415466309,3927,425,10,20,131972.21235938955,131971.7056746005,3.839329355757943e-06,92260.34354393091,27650.0,1775.5559828073629,33688.8559506936,1.4953318929619183e-11,80127.9399999911,12132.403543939794,0.0,35.05882352941177,64.94117647058823
2023-07-29_11:08:07.637485,122.06239318847656,3927,425,10,20,131946.77131402487,131945.03326109395,1.3172379389104365e-05,92163.74015889165,27749.99998761838,1585.5468919596797,43344.54652765449,2.1090080642030682e-13,80128.7599997071,12034.980159184557,0.0,36.94117647058823,60.705882352941174
2023-07-29_11:11:17.953320,148.65625143051147,3927,425,10,20,133432.977470142,133420.2124379934,9.566624676014788e-05,91628.21357738573,28750.000040280145,1842.0426055935277,38336.04539080982,-1.95967512394918e-11,80120.14999997674,11508.063577409004,0.0,40.705882352941174,57.41176470588235
2023-07-29_11:12:19.029955,33.73253130912781,3927,425,20,10,84914.03818782218,84914.03818782204,1.7137231415351286e-15,50959.8457815975,24800.000000040218,738.0096976591575,12126.328308623426,0.0,40044.700000001045,10915.14578159645,0.0,39.05882352941176,60.94117647058823
2023-07-29_11:13:22.765088,40.134191036224365,3927,425,20,10,85032.42059664754,85032.09727175478,3.8023719716380147e-06,51954.98861868951,24100.00000195321,958.6876223233835,19696.806842034573,-1.952789148712483e-12,40042.24000000103,11912.748618688478,0.0,38.82352941176471,61.1764705882353
2023-07-29_11:14:20.856653,31.43533492088318,3927,425,20,10,83102.66246859205,83102.52302190001,1.678005107227211e-06,50966.256793839035,24000.0000014796,770.5135485726983,21079.916178355907,0.0,40047.16000000104,10919.096793838,0.0,39.52941176470588,60.47058823529412
2023-07-29_11:15:09.608762,22.48384952545166,3927,425,20,10,84930.96478978921,84927.21181063761,4.418858493940237e-05,53184.05177991712,24549.999988597683,752.9767620325686,17139.136344116472,0.0,40050.44000000103,13133.611779916093,0.0,37.1764705882353,62.82352941176471
2023-07-29_11:15:52.326593,19.098957300186157,3927,425,20,10,85154.34581004934,85154.34581004934,0.0,53539.81532657115,24849.999969760334,904.2905415204831,16090.989879548235,0.0,40053.72000000104,13486.095326570112,0.0,32.23529411764706,67.76470588235294
2023-07-29_11:17:43.936495,78.63461756706238,3927,425,20,15,107053.12527779468,107053.12527779303,1.536028412564742e-14,72958.12738160952,25550.0,1256.6993511081082,30690.815212262816,1.7895004551864893e-12,60085.90999965995,12872.21738194957,0.0,39.05882352941176,60.705882352941174
2023-07-29_11:19:04.707829,45.86552286148071,3927,425,20,15,107464.78187844034,107464.78187844034,0.0,70798.46515734604,26200.000000281623,1324.8917775641664,32819.57682065206,0.0,60077.300000001575,10721.16515734447,0.0,46.588235294117645,53.41176470588235
2023-07-29_11:21:25.760363,106.23814988136292,3927,425,20,15,106843.35118843931,106843.27254642462,7.360496822292455e-07,71636.83922848298,25700.0,1354.5731142707723,30789.103370777855,0.0,60077.710000001505,11559.129228481475,0.0,44.94117647058823,55.05882352941176
2023-07-29_11:23:26.026978,85.7091646194458,3927,425,20,15,105116.97823252069,105116.9781855937,4.4642633296405843e-10,70351.40986962107,25250.00000140638,1370.8743950666285,25250.850823380057,0.0,60084.68000000158,10266.72986961949,0.0,42.35294117647059,57.647058823529406
2023-07-29_11:24:34.872656,33.883514404296875,3927,425,20,15,109647.84086976897,109643.78633858016,3.6977756758825196e-05,72336.88299581771,26349.999996875158,1277.275645783016,27256.024477709205,-7.92863681232305e-11,60091.650000001595,12245.232995816192,0.0,37.1764705882353,62.82352941176471
2023-07-29_11:27:31.719238,121.7676362991333,3927,425,20,20,131816.7071566928,131811.96356457323,3.598627383350728e-05,91938.682350843,29049.999999875003,1376.7404033143725,43776.328244681135,-2.7501666174968953e-12,80118.50999999116,11820.172350851832,0.0,39.294117647058826,60.47058823529412
2023-07-29_11:29:31.717117,73.90761685371399,3927,425,20,20,130329.0193187825,130329.01929071423,2.1536471815753426e-10,93239.61496328593,27500.000002729113,1292.5139807011528,42230.92920185324,-2.1456833435552717e-11,80124.24999999105,13115.364963294902,0.0,39.76470588235294,60.23529411764705
2023-07-29_11:32:37.855315,140.23771476745605,3927,425,20,20,130839.49785945112,130833.78557040793,4.3658750886747184e-05,90960.77766073385,28149.999997375842,1285.887579419684,43602.30717845437,-6.7582995895245905e-12,80119.3299999912,10841.447660742648,0.0,44.0,55.05882352941176
2023-07-29_11:37:18.505562,234.68082547187805,3927,425,20,20,131091.47993103688,131080.67979707476,8.238623873807508e-05,91608.43659445489,28899.99999303064,1812.7495826451113,34031.241031119964,-1.3278687942114088e-11,80125.07000040833,11483.36659404657,0.0,37.1764705882353,57.1764705882353
2023-07-29_11:39:15.191113,70.28082132339478,3927,425,20,20,131441.52095283061,131437.8849865304,2.766223544775069e-05,93397.15981134748,27950.000007684783,1438.6095043497724,31508.47825718349,0.0,80129.98999999108,13267.169811356385,0.0,30.823529411764707,69.17647058823529
2023-07-29_11:40:10.702338,25.22085475921631,3927,425,34,10,84353.00163033576,84350.61480652337,2.829565950531459e-05,51377.986275797724,24700.0,816.5473745054153,19028.81689087076,0.0,40041.42000000104,11336.566275796682,0.0,40.0,60.0
2023-07-29_11:40:59.858206,22.644634246826172,3927,425,34,10,83660.42584607727,83659.60615387082,9.79784884146672e-06,52601.018607303995,24350.0,719.8151039849731,18436.633259644565,0.0,40049.61999967304,12551.398607630954,0.0,38.588235294117645,61.411764705882355
2023-07-29_11:42:49.585474,83.22711730003357,3927,425,34,10,85683.97301266465,85683.9730126645,1.6983240525291683e-15,52373.231887394606,25799.999874934285,678.043629811021,17747.32787933078,-1.0506080454279484e-11,40044.29000000104,12328.941887393576,0.0,42.11764705882353,57.88235294117647
2023-07-29_11:44:03.864901,47.74753737449646,3927,425,34,10,83286.90992910521,83286.90992910473,5.765770430729982e-15,51731.82716409747,24700.00000263528,842.1515924372376,14936.180293840807,0.0,40045.52000000104,11686.307164096432,0.0,37.64705882352941,62.35294117647059
2023-07-29_11:44:55.290633,24.75041103363037,3927,425,34,10,85233.5563323608,85233.55633236055,2.90240803654361e-15,51302.37614672518,23949.999996874998,868.0965187945594,16161.425205816924,2.4522824095638387e-12,40044.70000000105,11257.676146724129,0.0,36.470588235294116,63.52941176470588
2023-07-29_11:46:39.924192,66.961998462677,3927,425,34,15,106922.96421997089,106922.96215671174,1.9296688627570857e-08,70891.05926758239,25000.0,1280.427351421929,29443.08922632295,-2.5703652409198408e-11,60081.810000001584,10809.249267580823,0.0,41.88235294117647,58.11764705882353
2023-07-29_11:48:24.695841,65.53803730010986,3927,425,34,15,108780.16035444941,108780.16035444941,0.0,71489.55877058487,27100.000000007014,1285.1643121265488,35774.01272441009,-8.563720347565508e-12,60087.55000000158,11402.008770583303,0.0,37.88235294117647,62.117647058823536
2023-07-29_11:50:03.158802,59.18041491508484,3927,425,34,15,108957.86013715061,108957.17791932552,6.261299774325391e-06,73661.67754912065,25049.999948758068,1207.3605148543443,27434.375380927548,1.5961376517197184e-11,60084.27000000155,13577.407549119089,0.0,36.94117647058823,63.05882352941177
2023-07-29_11:52:17.234973,94.73977899551392,3927,425,34,15,107212.95918923196,107212.12566611188,7.774462400623627e-06,69981.22385683932,26649.99990054945,1030.0795119896854,31778.432979411213,7.1293706088821175e-12,60084.27000000159,9896.953856837725,0.0,44.0,56.00000000000001
2023-07-29_11:54:57.333039,120.89162564277649,3927,425,34,15,105171.4930075182,105171.4930075182,0.0,71357.01121356871,25249.99999683767,1138.2956439809154,27084.9803377732,-2.2409015293325636e-12,60080.16999996828,11276.841213600428,0.0,43.76470588235294,55.294117647058826
2023-07-29_11:58:12.709432,144.636616230011,3927,425,34,20,130423.15983954535,130421.64015115652,1.1651982598007167e-05,91579.50905730553,27549.999999999956,1326.0725235437505,37101.54176807433,1.9469839369084244e-11,80126.2999995266,11453.20905777891,0.0,39.76470588235294,58.58823529411765
2023-07-29_12:02:14.828689,189.9938144683838,3927,425,34,20,129804.15187611495,129803.866005661,2.202321341976877e-06,93278.80225181306,26200.00000295641,1665.3797963379236,40521.91688338101,4.272394302150803e-12,80126.70999999103,13152.09225182203,0.0,39.76470588235294,60.23529411764705
2023-07-29_12:05:16.042929,129.10474038124084,3927,425,34,20,132269.01588072028,132268.38779688734,4.748533348934291e-06,93460.67572597828,27650.0,1509.4080746605136,35136.776708141915,0.0,80127.11999999113,13333.555725987148,0.0,34.588235294117645,65.41176470588236
2023-07-29_12:08:22.463975,134.2769320011139,3927,425,34,20,131843.59297775064,131843.59297774034,7.814377436924356e-14,92360.76952029842,27750.0,1355.360028720621,30762.442711335276,3.295295428483685e-11,80127.11999999108,12233.64952030731,0.0,37.88235294117647,62.117647058823536
2023-07-29_12:12:05.884233,171.07938385009766,3927,425,34,20,129950.1157132635,129950.11560317066,8.471930494103261e-10,91727.12240438402,26750.0,1587.9707450023357,36073.786655149015,5.4664213844967766e-11,80118.09999999111,11609.022404392854,0.0,46.11764705882353,53.88235294117647
2023-07-29_12:13:09.838797,38.12796664237976,3927,450,10,10,88593.78191978404,88593.78191978339,7.391446341792026e-15,53546.82136819031,25400.00000059815,734.9698586088971,25648.96970917686,0.0,42404.250000111446,11142.57136807886,0.0,34.66666666666667,64.22222222222223
2023-07-29_12:14:19.001757,46.72103261947632,3927,450,10,10,86957.67417736522,86957.50463225192,1.9497429629087193e-06,55598.58901875063,25499.999999293846,876.468489085348,26764.157792215257,0.0,42395.63999958514,13202.949019165493,0.0,44.0,56.00000000000001
2023-07-29_12:15:19.931734,38.0786566734314,3927,450,10,10,88361.19802850549,88361.19802850482,7.575588781502592e-15,54694.75654369909,25500.000029306946,783.2217739457486,18148.01247789405,0.0,42398.92000000109,12295.836543698,0.0,39.55555555555556,60.44444444444444
2023-07-29_12:16:44.815962,62.16564345359802,3927,450,10,10,87663.43328321287,87663.43328321268,2.1579681616804206e-15,54457.29234534121,25499.99996033944,901.144334720736,19511.397105316242,-1.146139735473703e-11,42395.640000001134,12061.652345340082,0.0,45.33333333333333,54.44444444444444
2023-07-29_12:17:56.815345,49.48795175552368,3927,450,10,10,89388.39604009422,89388.30981537668,9.646075034222326e-07,55608.683883577294,27300.000002101024,905.6270585699956,19852.667221689415,-2.8563609096086236e-11,42399.74000000109,13208.94388357623,0.0,40.44444444444444,59.55555555555555
2023-07-29_12:19:45.065583,76.88624143600464,3927,450,10,15,111523.32154552416,111522.16329324011,1.0385740560770437e-05,77505.05575442023,28000.0,1402.707451330702,29378.110175576567,-1.3886190436219807e-12,63614.78000000164,13890.275754418584,0.0,41.55555555555556,58.44444444444444
2023-07-29_12:21:16.948902,58.833022356033325,3927,450,10,15,112522.78622608687,112512.86423015798,8.817765949159455e-05,73535.3164589278,28250.0,1521.8329976682962,25890.884173905335,0.0,63609.45000000163,9925.86645892618,0.0,50.0,50.0
2023-07-29_12:23:06.911974,76.79131078720093,3927,450,10,15,113888.90650722409,113884.63617971141,3.7495552847487305e-05,77074.2171893649,26950.0,1223.535643331643,31035.78832344732,1.999786749507404e-11,63624.6199993798,13449.597189985088,0.0,36.22222222222222,62.66666666666667
2023-07-29_12:25:10.088958,90.1395103931427,3927,450,10,15,113402.1501365672,113402.15013656656,5.646138713217202e-15,75871.99415516264,27900.000000482418,1188.749815028039,30359.597462340356,-1.3815764157505183e-12,63620.52000000165,12251.474155160995,0.0,41.333333333333336,58.666666666666664
2023-07-29_12:26:53.226454,70.08669829368591,3927,450,10,15,113425.6484262156,113417.73188774625,6.979495889324934e-05,77824.73631242437,26000.0,1369.8122775428753,33615.93790798461,0.0,63619.70000000166,14205.036312422706,0.0,36.44444444444444,63.55555555555556
2023-07-29_12:29:28.019539,112.77703714370728,3927,450,10,20,140311.03850382168,140310.68475289945,2.52119096255391e-06,98199.10351708333,28950.0,2024.1647494886001,44374.561948158655,1.8689028444236684e-12,84838.42999998762,13360.673517095707,0.0,36.22222222222222,63.77777777777778
2023-07-29_12:32:21.875030,130.02419018745422,3927,450,10,20,140081.88564669873,140079.75131029027,1.5236348358727365e-05,97779.81894810521,28650.000000000007,1972.9879766592344,42618.01291057483,4.086409976054955e-11,84837.60999998766,12942.208948117503,0.0,34.22222222222222,65.55555555555556
2023-07-29_12:35:13.983564,127.92323589324951,3927,450,10,20,134882.1315471217,134880.06007430115,1.5357651875780608e-05,96941.78930405923,26699.999992012774,1719.7937142921694,44124.08631916743,2.745118880448638e-12,84831.45999998772,12110.329304071507,0.0,39.77777777777778,60.22222222222222
2023-07-29_12:39:00.891469,183.01929259300232,3927,450,10,20,139731.07788163642,139727.1025242405,2.845005890017105e-05,98355.44987382251,29900.0,1484.2093773918673,46395.71022469926,0.0,84843.34999998767,13512.099873834837,0.0,37.77777777777778,62.22222222222222
2023-07-29_12:43:04.591582,199.37260556221008,3927,450,10,20,136574.00391768065,136560.54031253807,9.858102388718118e-05,96770.46214510193,28699.999999999967,1945.7854384320144,48971.4255221607,2.807774210554075e-11,84839.65999998756,11930.802145114345,0.0,43.333333333333336,56.666666666666664
2023-07-29_12:44:00.899316,27.82058882713318,3927,450,20,10,90147.5646628451,90143.4794170713,4.531731710209096e-05,56075.902055884646,27300.00000018121,822.0806806253247,20371.200552635833,0.0,42406.30000000109,13669.602055883557,0.0,36.666666666666664,63.33333333333333
2023-07-29_12:45:03.510528,37.69969367980957,3927,450,20,10,87560.03448339629,87559.92886296133,1.2062630580492226e-06,54847.16715908745,26250.0,801.3668052367593,22384.53690833532,8.403202165011929e-13,42399.74000000109,12447.42715908636,0.0,39.111111111111114,60.88888888888889
2023-07-29_12:45:58.077921,29.775300979614258,3927,450,20,10,89737.3006635693,89734.97521975244,2.591390424795883e-05,55095.608425242666,25750.0,807.8697782071047,22035.625951632577,0.0,42398.51000000108,12697.098425241587,0.0,39.55555555555556,60.44444444444444
2023-07-29_12:47:14.255546,50.551188468933105,3927,450,20,10,88813.94134284207,88807.32499245672,7.44967545107051e-05,54387.55970680587,26400.00000293627,1059.051828653614,20922.369868247228,-2.8470427568319633e-12,42404.6600000011,11982.899706804772,0.0,43.333333333333336,56.666666666666664
2023-07-29_12:48:19.294067,40.39120674133301,3927,450,20,10,90967.93900701955,90967.93075424153,9.072183131619803e-08,54029.60468655571,26150.00003610303,985.1399615704968,22033.985034463058,-2.6447816723376246e-11,42400.56000000108,11629.044686554653,0.0,39.55555555555556,60.44444444444444
2023-07-29_12:51:03.140578,129.2613410949707,3927,450,20,15,114466.12119890659,114466.1189052534,2.0037834474780725e-08,75680.34857956949,30200.000000935615,1182.703309925128,30980.412412176815,9.854515160881478e-12,63616.42000000167,12063.928579567806,0.0,42.22222222222222,57.77777777777777
2023-07-29_12:53:43.446224,123.25412082672119,3927,450,20,15,116879.59507088998,116878.60864051836,8.439714143588905e-06,77825.77058526588,29050.0,1180.6196708509149,25833.927795574404,0.0,63622.570000001695,14203.200585264181,0.0,37.77777777777778,62.22222222222222
2023-07-29_12:55:15.078728,55.200145959854126,3927,450,20,15,113337.45703639074,113337.45703639067,0.0,75149.05262635498,27000.000000005035,1399.56870277766,29742.06217622099,-1.6218179504260522e-11,63620.11000000167,11528.942626353328,0.0,40.0,60.0
2023-07-29_12:57:13.001533,81.54061388969421,3927,450,20,15,113570.99064225916,113570.84440294774,1.2876467009116831e-06,77021.18690657722,27250.0,1236.157401284045,19697.014831170076,-4.15141545711473e-12,63621.75000000174,13399.436906575487,0.0,38.88888888888889,61.111111111111114
2023-07-29_12:59:10.061723,80.6965446472168,3927,450,20,15,114923.47270786519,114920.89654107334,2.2416367441354134e-05,75590.19468687518,26950.000000041462,1556.2884938317538,28735.426966755364,0.0,63614.37000000176,11975.824686873417,0.0,43.111111111111114,56.888888888888886
2023-07-29_13:02:49.644362,173.087886095047,3927,450,20,20,138682.06798119668,138682.06795649955,1.7808453922923086e-10,99656.37379634984,27850.000002849913,1577.6769922245403,31117.026394498916,-5.731009733648049e-12,84843.75999998757,14812.613796362282,0.0,34.66666666666667,65.33333333333333
2023-07-29_13:06:05.964132,147.18099641799927,3927,450,20,20,141142.25504717737,141140.82834196213,1.0108278451168356e-05,99673.92815500211,30400.0,1766.701316629974,35576.55091025558,-2.525410573892333e-12,84843.75999998761,14830.168155014504,0.0,29.555555555555557,70.44444444444444
2023-07-29_13:09:11.851561,137.20469999313354,3927,450,20,20,137791.9254951367,137785.99410928934,4.304596097375002e-05,97573.0530838569,29800.00000053442,1730.774759719661,35701.15212673141,0.0,84839.24999977497,12733.803084081921,0.0,38.0,60.44444444444444
2023-07-29_13:12:26.392804,145.18252730369568,3927,450,20,20,138120.00696675244,138119.15418347463,6.174219771149495e-06,95829.03577722114,29250.0,1635.9650842657402,29548.348647238614,-4.4977957721460706e-11,84834.73999998764,10994.29577723356,0.0,42.0,57.99999999999999
2023-07-29_13:15:32.055196,137.02046084403992,3927,450,20,20,138052.49928855887,138052.49708765364,1.5942523641105843e-08,98181.75301155885,28899.999963415452,1663.1643818133562,45456.55386084818,0.0,84843.34999998764,13338.403011571205,0.0,33.111111111111114,66.88888888888889
2023-07-29_13:16:45.270841,41.23100280761719,3927,450,34,10,89743.65204479985,89743.65204479946,4.378044599408204e-15,54298.67945312702,26150.0,892.0485869747039,22491.645040416897,9.453795604750179e-12,42401.79000000108,11896.889453125932,0.0,40.0,60.0
2023-07-29_13:17:56.656634,43.201101779937744,3927,450,34,10,88232.69581550825,88232.47128413738,2.544763806598883e-06,53543.97189267026,26199.999986239858,813.8948282463798,15628.286555821707,-1.423451804116683e-11,42400.9700000011,11143.00189266918,0.0,42.888888888888886,56.666666666666664
2023-07-29_13:18:57.633694,32.80211091041565,3927,450,34,10,90213.62072864402,90213.53104864426,9.940849179189886e-07,54800.78183780755,25850.000000871307,968.7829432617277,19578.38947811226,1.1459426004711634e-11,42398.92000000111,12401.861837806433,0.0,38.22222222222222,61.77777777777778
2023-07-29_13:20:05.118746,39.30504488945007,3927,450,34,10,89988.1564165701,89987.84966341936,3.4088169260896327e-06,53483.3029860845,26350.0,884.9941945396588,25471.04003297947,0.0,42403.430000001106,11079.87298608339,0.0,41.11111111111111,58.88888888888889
2023-07-29_13:21:09.528620,36.116472005844116,3927,450,34,10,89267.56769581873,89259.59497751856,8.931259701545929e-05,53686.94851341209,26349.999999999993,1000.7769929269389,21379.28529209294,-2.1726506811297573e-12,42393.99999929521,11292.948514116886,0.0,46.44444444444444,53.55555555555556
2023-07-29_13:23:02.360361,72.95010232925415,3927,450,34,15,111583.35049667525,111577.58737406792,5.164858898460692e-05,75626.24227082278,27150.000000005082,1251.706284303348,30737.56001312749,-7.42152121165728e-12,63614.37000000165,12011.872270821144,0.0,46.0,54.0
2023-07-29_13:24:33.859810,49.72448754310608,3927,450,34,15,116714.03651478035,116705.2383522512,7.53822144437917e-05,77346.51323999175,28100.0,1410.331719211672,35548.501057034446,5.751710492063925e-11,63622.16000000169,13724.35323999,0.0,36.888888888888886,63.11111111111111
2023-07-29_13:26:05.399857,49.873199462890625,3927,450,34,15,114388.25614160884,114387.94158217014,2.7499277400732768e-06,76044.10030823393,28800.000016145685,1239.1260495118484,32571.62034955457,0.0,63620.93000000166,12423.170308232271,0.0,38.666666666666664,61.33333333333333
2023-07-29_13:29:11.716583,144.5261993408203,3927,450,34,15,114756.47270170324,114745.55536207707,9.513484833708888e-05,76252.74307030893,27850.0,1232.3529873743053,20816.75690913222,-1.8130529010812612e-11,63619.290000001674,12633.453070307274,0.0,38.666666666666664,61.33333333333333
2023-07-29_13:31:32.490140,98.66284418106079,3927,450,34,15,114919.41374374046,114918.01284389908,1.219028009054476e-05,75679.05046651493,28600.000046428562,1269.4983077379609,33840.87443391522,-1.5132181011736064e-11,63613.54999932234,12065.500467192609,0.0,41.77777777777778,57.77777777777777
2023-07-29_13:35:11.113897,164.63393592834473,3927,450,34,20,138285.13140748022,138275.84199555975,6.717578257274273e-05,97915.69223788394,28900.000001973793,1648.8152049470582,35219.08169447949,0.0,84835.14999998767,13080.542237896263,0.0,37.55555555555555,62.44444444444445
2023-07-29_13:39:34.244475,207.13484954833984,3927,450,34,20,138317.51875480605,138310.13790970476,5.336160717553234e-05,97536.31780943988,28550.00000000002,1544.5291001859416,43689.39317748992,-1.5455353999574932e-12,84834.74000067193,12701.577808767948,0.0,35.55555555555556,58.666666666666664
2023-07-29_13:41:53.612959,83.42817163467407,3927,450,34,20,141141.84890614563,141130.33716347502,8.156151247719434e-05,100904.65535693998,29450.00003969267,1635.3996382620376,51713.07319203086,-2.144070626548246e-11,84842.1199996295,16062.535357310508,0.0,26.222222222222225,70.44444444444444
2023-07-29_13:44:47.919935,118.99269556999207,3927,450,34,20,138843.25010572982,138841.49247659973,1.2659089503849868e-05,96865.78964392572,30449.99995442886,1296.8996503200897,40008.69195375946,2.621397796569138e-11,84840.06999998761,12025.719643938086,0.0,35.333333333333336,64.66666666666666
2023-07-29_13:48:25.341392,162.14211630821228,3927,450,34,20,137744.0869820335,137731.18116864478,9.369413723300893e-05,97296.45250870386,29399.999995819417,1512.212225888191,32688.575607127532,0.0,84835.14999998771,12461.302508716144,0.0,38.666666666666664,59.55555555555555
2023-07-29_13:49:19.980085,27.42782711982727,3927,475,10,10,93292.87235321625,93292.55282663197,3.424983883771725e-06,58179.746257228166,27000.000000085412,1088.8991156195543,19370.60588498035,5.044758798682988e-12,44764.21000000118,13415.53625722698,0.0,36.0,64.0
2023-07-29_13:50:32.999782,49.35324430465698,3927,475,10,10,94324.2152315121,94324.21477594445,4.829805960024622e-09,55097.10319648091,27299.999900145427,1051.3404149132643,18744.993753550545,0.0,44748.63000000112,10348.473196479787,0.0,45.26315789473684,54.736842105263165
2023-07-29_13:51:38.960259,42.26352405548096,3927,475,10,10,94379.25618570113,94379.15109037932,1.1135425945774115e-06,58666.218142321566,27350.000027746974,895.8987211861814,22255.900022293754,0.0,44751.50000000114,13914.718142320427,0.0,40.8421052631579,59.15789473684211
2023-07-29_13:53:37.878327,95.36671948432922,3927,475,10,10,91830.51719944931,91830.51718387721,1.6957441626360946e-10,58729.3729574366,26799.99999823282,768.8319721453523,20353.071413547892,0.0,44753.14000000113,13976.232957435474,0.0,44.42105263157895,55.57894736842105
2023-07-29_13:54:46.110229,44.5173020362854,3927,475,10,10,95312.52960303603,95308.70466323948,4.0130503434185605e-05,58040.535235105184,28050.0,890.5054218229293,19467.45924825521,0.0,44754.37000000114,13286.165235104047,0.0,39.578947368421055,60.421052631578945
2023-07-29_13:56:36.006262,77.06138753890991,3927,475,10,15,122460.80381089204,122460.71217039925,7.483250962557525e-07,82298.9657012792,29099.9998983554,1170.9603676415293,35328.99944865846,0.0,67156.36000000057,15142.605701278639,0.0,35.1578947368421,64.84210526315789
2023-07-29_13:58:25.315935,74.44649028778076,3927,475,10,15,121738.88380752051,121735.43222479871,2.8352344081415895e-05,81806.49319368583,29150.00000544935,1337.4440432580298,31466.69186382422,-3.074890552299169e-11,67150.62000000053,14655.873193685336,0.0,38.315789473684205,61.68421052631579
2023-07-29_13:59:41.735421,41.33516001701355,3927,475,10,15,117900.40627196601,117896.11081243603,3.64329493494117e-05,78889.59937791909,29150.0,1365.0991785180454,33061.32023636601,0.0,67149.39000000052,11740.209377918562,0.0,41.26315789473684,58.73684210526315
2023-07-29_14:02:50.939499,151.02745032310486,3927,475,10,15,119807.58757393427,119807.30683558229,2.3432435095963536e-06,77595.95298302255,28650.000068158028,1484.1936357086054,33514.016749112205,-4.390850047366889e-12,67153.90000000052,10442.052983022031,0.0,36.21052631578948,63.578947368421055
2023-07-29_14:04:49.785016,81.19915056228638,3927,475,10,15,121423.61383714738,121420.52647889493,2.5426341342398906e-05,78949.61517923603,29749.99990054945,1384.0000169265588,30428.95399015784,-6.955647873330071e-14,67150.21000000054,11799.405179235482,0.0,42.94736842105264,57.05263157894736
2023-07-29_14:08:19.266129,163.1237349510193,3927,475,10,20,148552.1310101269,148552.13101010898,1.2068463400316888e-13,104601.8377408186,31749.9999300495,1812.1746140845005,36669.63402501256,0.0,89558.75999998415,15043.077740834464,0.0,36.21052631578948,63.78947368421053
2023-07-29_14:11:15.233788,126.77403497695923,3927,475,10,20,147941.49774043457,147938.5686985448,1.9798649699336742e-05,104849.92161672487,28650.000010310952,1963.271632016522,33400.903100295145,1.0041383273459133e-11,89557.11999998416,15292.80161674069,0.0,31.57894736842105,68.42105263157895
2023-07-29_14:14:07.903203,125.08073210716248,3927,475,10,20,144807.2619668088,144803.10187094464,2.872850302979792e-05,101113.98079126944,28699.99999591737,1879.8599652204603,35294.16026040131,0.0,89550.15000066039,11563.830790609043,0.0,31.57894736842105,62.526315789473685
2023-07-29_14:18:33.252691,215.71819686889648,3927,475,10,20,144551.01894867723,144540.1255885263,7.535996792099712e-05,102484.45956954619,30299.99999999996,1962.3123866883668,34923.29466237076,-4.464264622508896e-12,89548.9200007467,12935.539568799493,0.0,35.78947368421053,59.78947368421053
2023-07-29_14:23:21.586257,239.35132384300232,3927,475,10,20,145145.38405658258,145132.6217554223,8.792770947031546e-05,100548.31293237438,29799.99999999999,2016.247200864068,42699.83355530194,9.60578977927042e-11,89541.94999998422,11006.362932390053,0.0,46.526315789473685,53.473684210526315
2023-07-29_14:24:51.295739,57.244118452072144,3927,475,20,10,93753.65437664159,93753.65437664068,9.623291488289226e-15,57590.63072198347,28050.000001319564,1129.592801307002,16087.929835846837,1.7329854390275826e-11,44753.55000000118,12837.080721982271,0.0,40.21052631578947,58.73684210526315
2023-07-29_14:25:52.470957,34.35136103630066,3927,475,20,10,96493.88761055634,96493.88761055634,0.0,59998.21184591088,27099.9999999294,783.8263263446198,24338.0436014594,2.7748013302722414e-11,44763.39000000116,15234.821845909692,0.0,32.8421052631579,67.15789473684211
2023-07-29_14:27:18.920202,59.71665024757385,3927,475,20,10,94259.12108265024,94259.12108264977,4.940225221275175e-15,58480.836905694974,27300.0,909.0311332335682,19875.781609861257,0.0,44757.65000000113,13723.186905693849,0.0,41.26315789473684,58.73684210526315
2023-07-29_14:28:25.518963,39.792762994766235,3927,475,20,10,94749.20023753606,94749.20023753552,5.6825900598607005e-15,59187.346912534136,27950.00002159467,899.1465509783847,19960.649099663926,0.0,44756.42000000114,14430.926912532996,0.0,35.578947368421055,64.42105263157895
2023-07-29_14:29:38.826413,46.403719663619995,3927,475,20,10,94085.22599074469,94081.60044737635,3.853467247553462e-05,57973.72203238773,28350.00000366308,922.24196250859,24359.14746803084,1.5352725158019657e-14,44757.65000000112,13216.07203238661,0.0,41.89473684210526,58.10526315789474
2023-07-29_14:30:57.170469,40.42347073554993,3927,475,20,15,120955.94075865971,120945.20668879378,8.874363506743297e-05,81190.862527769,28300.0,1458.4142813039407,34527.166079633644,1.828048122919258e-12,67153.49000000056,14037.372527768439,0.0,43.57894736842105,56.42105263157895
2023-07-29_14:33:50.783591,134.1694302558899,3927,475,20,15,118716.46010243971,118716.11741350922,2.886616819619488e-06,80727.03444260466,28650.000000000007,1424.7630839112612,33204.78213096399,-2.2329766005141163e-13,67146.52000000053,13580.514442604144,0.0,45.89473684210526,54.10526315789473
2023-07-29_14:36:21.740984,111.36745095252991,3927,475,20,15,121190.26045434293,121187.57011086438,2.2199337376311653e-05,80366.3556405583,30200.0,1260.9508039974862,31215.958885662036,-6.66167146061294e-13,67149.39000000054,13216.965640557752,0.0,41.89473684210526,58.10526315789474
